price,bedrooms,bathrooms,sqft_living,sqft_lot
335500,5,3,2240,19090
672500,2,1.75,1860,5940
336000,4,1,1780,4310
294400,4,2.5,1788,10183
541900,3,2.5,1880,3054
505000,3,1.75,2300,11400
255000,3,2.5,1610,6176
435000,6,2.5,2270,11970
636000,2,1.75,1230,3600
655000,4,3.5,3420,33106
280500,3,1.5,1670,6988
520000,2,1,1120,6141
354000,4,2.5,2580,5476
810000,5,2.75,3847,17654
400000,4,2.5,3630,42884
879900,4,2.75,3580,12000
1.29E+06,5,4,4050,11358
902500,3,3.5,3240,23522
900000,3,1.75,1540,8400
419500,4,2.5,2550,7200
685000,4,2,2340,6000
429950,4,2.5,2320,4524
464950,4,2.5,1640,6000
239900,2,1,910,9000
406250,4,3.25,2550,11524
447000,4,2.5,2660,8027
466800,3,2.5,1480,14250
674000,4,2.5,2810,11560
525000,1,1,830,3200
674950,3,2.75,3510,92347
374900,3,2.5,2480,4950
1.44E+06,4,3,3720,5000
559500,3,2.25,2150,9250
522500,3,2.5,2370,7875
1.13E+06,5,2.5,4310,28008
498500,5,2.75,2990,7420
571000,4,1,1350,4000
543000,2,2,2370,217800
271920,3,2,1410,10248
104950,2,1,1170,8254
485500,4,2.5,1800,4500
1.21E+06,4,2.75,3650,6982
260250,3,1.75,1490,8357
875909,4,2.5,3610,13292
455000,4,1.75,2050,94525
309000,3,1,1092,7500
229000,4,2.25,2010,7688
250000,3,2,1680,7900
600000,4,2,2510,38141
535000,4,2.5,2280,65836
571000,3,2.5,2510,5186
1.03E+06,5,2.75,3190,16920
600000,4,3.25,4690,14930
469500,3,2.25,1850,12000
1.15E+06,4,3,4160,13170
785000,4,1.5,2220,4000
872750,3,2.5,2870,13695
900000,4,2.75,3950,10214
350000,2,1.75,1740,6620
2.58E+06,5,3,4780,20440
940000,4,2.5,3160,39960
185000,5,1.75,1990,27810
850000,4,3.5,3920,37122
201000,3,1,960,15273
499000,2,1.5,1540,6549
315000,4,2.5,1970,5190
509950,3,2.5,1880,4668
286300,3,2.75,2000,6405
590000,3,2.5,1990,8325
325000,4,1,1400,9384
625000,4,2.5,3190,27806
378000,3,1.5,1000,6914
239950,3,1.75,1670,6900
550000,4,2,2100,4500
325000,2,1,1010,6180
831000,4,2.5,2030,3905
249000,3,1,1090,10296
484000,4,1.75,2440,16730
395000,4,3,2500,6278
839900,4,2.5,3420,7462
760000,4,2.5,2850,11000
750000,4,1.5,2030,3300
3.00E+06,5,3.75,4590,11265
440000,3,2.5,2230,5800
501000,2,1.75,1810,7523
739000,6,4.5,4000,7500
685650,3,1.75,1490,16200
1.01E+06,4,4.5,4225,284011
980000,4,1.75,2120,4000
275000,3,1.5,1030,7184
319950,4,1.75,2310,8045
448500,3,2.25,1830,7943
437000,5,2,2120,137565
330000,4,1.5,2500,9448
365000,3,2.5,2470,7700
329000,2,1,940,7700
681500,5,2.75,3260,11700
566000,3,2.25,1660,10140
897500,4,3,4370,217882
738000,3,2.5,2620,9112
185000,3,1.75,1500,7800
445000,2,1,910,7200
175000,3,1.75,1430,4920
315000,2,1,900,8556
445000,4,1.75,1250,7400
1.40E+06,5,3,3850,14990
832500,4,2.5,3450,35100
771150,4,3.5,3950,12320
225000,4,1.5,1950,12559
389950,3,2.5,1700,6396
435000,3,2.5,2370,6082
845000,3,1.75,1600,2538
1.30E+06,4,1.75,4060,5500
350000,3,2.25,1322,1796
250000,3,1.75,1140,10400
370000,2,1.5,1280,2096
750000,4,2.5,3080,4553
439950,2,1.75,1210,3000
395000,4,1.75,1950,10219
375000,4,1,1450,6820
263000,3,2.25,1590,7748
185000,3,1,1240,9198
500000,3,1,1440,54315
920000,4,2.5,3470,10045
936000,7,3.75,5100,21802
1.50E+06,3,1.75,2430,12757
1.10E+06,3,2.25,2420,7200
247000,3,2.5,1510,10875
289500,3,1,1200,5525
432500,3,2.5,2240,6396
680000,3,1.75,1870,4320
589000,3,1,1110,6000
756450,4,2,3210,8400
536650,3,1.75,2090,8910
540000,3,2.25,1320,1800
385000,3,1.75,1340,3850
485000,3,1,1020,6120
240000,3,2,1220,17652
415500,3,2,1220,17652
550000,3,2,1390,2688
1.26E+06,4,2,2970,5400
430000,2,2,1440,213008
415000,2,1.75,1550,4257
365000,4,2.5,1904,8200
257000,4,1.5,1400,8500
420000,3,2.5,2140,3821
338995,3,1.75,1320,9450
615000,3,1.75,2620,8280
312500,4,0.5,2300,5570
513000,4,2.5,2000,5684
857500,4,2.75,2960,5040
1.06E+06,3,2.75,2700,22343
585000,3,1.75,1740,9500
350500,2,2.5,1770,4950
215000,3,2,1290,9312
440000,4,2,1450,8400
270000,3,2.25,1420,7800
385000,3,0.75,1330,7020
688500,3,1.75,1760,4125
700000,3,1.75,2010,4905
585000,5,2,2560,14467
401000,2,1.5,1260,2625
655000,4,2.25,2420,7725
317000,3,1,1010,5400
500000,4,2.5,1770,8155
314963,2,1,890,6350
715000,3,1.5,1670,5060
280000,3,2.25,1360,9600
531000,3,2.5,2120,9736
617000,3,2.5,1910,4488
440000,4,1,1480,7560
140000,3,1,1090,10114
661000,4,1.75,1670,13125
697000,4,1.75,1670,13125
1.20E+06,5,2.75,3650,13297
535000,4,2,1970,3515
404500,2,2,1320,3060
396500,3,1,1710,5110
450000,3,2.25,1740,9488
605000,3,3.25,2200,2400
699000,3,2,2010,4320
805000,3,3,3910,19023
156000,1,0.75,470,15000
595000,4,2.5,2330,7064
285000,3,1.75,1930,7200
725000,4,2.5,3270,6055
216300,3,2.5,1650,5000
410000,4,2.75,2220,8450
597000,2,1.75,2470,4600
325000,3,1,1300,9300
355000,5,2.75,2530,9375
338000,3,1.5,2400,8215
210000,4,2.25,1500,5393
423000,4,1.75,1700,9000
249500,4,1.5,2120,8554
325000,4,2.5,2240,5105
257000,3,1.75,1540,8223
550000,3,1.75,1890,100623
490000,3,1,1260,9638
299000,2,1.5,1160,3838
295000,2,1,1300,39639
630000,4,2.5,3220,14463
320000,4,1.5,2020,8474
1.11E+06,4,2.5,2990,8640
398000,4,1,1420,6458
218000,3,1,1020,7874
590000,4,2.75,2400,104108
1.60E+06,5,3,3640,8239
348500,2,2.25,1550,1824
592500,2,2,1870,4751
505000,3,2.5,2340,5957
1.43E+06,5,4.25,3350,3600
502000,3,1,1710,5000
257500,2,2,1180,9265
405000,3,1.5,1600,7500
427000,3,1.75,1300,5111
290000,3,1.5,1040,9997
222000,3,1,1220,7695
315000,3,2.5,2240,6097
371000,3,1.5,1420,4500
279900,3,1.75,1580,6620
250000,3,1.5,2390,23522
599000,4,2.25,2260,29930
267300,3,1.75,1890,93218
585000,2,1.75,1830,7200
350000,3,1.75,1000,8268
506000,3,1.75,2180,7700
400000,6,2,2320,210830
151100,3,1,840,4495
251000,3,1,840,4495
555000,4,2.25,2350,8140
467500,3,1.75,2040,273556
479000,4,2.5,2370,30378
247000,5,2,1590,9350
299500,3,1,1380,10875
306888,4,1.5,1940,8970
675000,4,2.5,3320,244807
577000,2,1,1090,5265
219950,3,1.5,1650,9936
375000,3,1.5,1110,5500
650000,4,2.5,2110,6820
975000,3,3,1850,5000
229000,1,1,600,3720
575000,5,2.5,2760,4000
815000,4,1.75,2970,14880
525000,3,1.75,2300,43560
471000,3,2.5,2030,2805
450000,4,1.75,2160,4333
590000,3,2,1650,6150
744000,4,2.5,3140,7260
460000,4,2.25,2690,36114
299000,5,2.5,1940,9389
231000,4,1,1220,5120
195000,3,1,1300,9600
305000,3,1.75,1660,11500
895000,4,1.5,3390,6200
1.11E+06,4,1.5,2310,13300
339000,2,1,950,7954
885000,4,3.75,2400,3520
375000,3,1,1780,5236
367400,4,1.5,1280,7400
700000,4,2,1930,5398
667000,5,2.25,2560,10360
200000,2,1,920,5250
552775,3,2.5,1900,18414
452000,3,2,2270,148975
418000,3,2.5,2080,16050
601500,3,1.75,1460,10128
600000,3,1.75,1670,39639
340000,4,2.5,2810,6481
310000,3,2.5,2370,6752
290000,2,1.75,1700,18000
438000,2,1,1630,9255
718000,4,2.75,2930,4408
200000,2,1,860,6600
479900,3,2,1980,12150
400000,3,2.5,2080,7877
219950,3,1,1060,10042
300000,3,2.5,1590,3381
437000,3,2.25,1980,8775
350000,4,2,1720,7210
626000,4,1.75,1350,9293
490000,3,2.5,2080,12032
289000,3,2.5,2090,4700
595000,3,2.5,2030,5100
676000,3,2.25,2680,41804
389000,3,1.75,1820,8028
240000,3,2,1300,5000
382500,4,2.5,2210,7079
511555,3,2,1400,7293
710500,3,1.75,2040,4125
429000,3,2.5,2420,49928
170000,4,1.75,1920,7500
2.14E+06,4,3.25,3860,17820
480000,5,2.75,2760,7200
1.67E+06,4,3.75,3450,8395
225000,3,1,1040,6535
615000,3,1.75,2220,7224
438950,4,2.5,2470,385506
242000,3,1.75,1300,9856
560000,3,2.5,1960,9686
857500,3,1.5,2040,3960
685000,4,2.5,3030,7864
486000,4,3,2260,7336
749000,3,2.5,2670,10338
260000,3,2.5,1520,6298
1.02E+06,3,1.75,3610,8502
565000,3,1.75,1130,5111
355000,3,2,1480,2502
775000,5,2,3540,9970
335000,4,2.25,2100,7305
1.30E+06,5,4,3366,7800
545000,3,1.75,1810,3000
540000,3,1.75,1680,4240
687500,3,1.75,2450,9377
115000,1,2,1150,9812
227000,1,2,1150,9812
870000,4,2.5,3240,7621
1.19E+06,4,2.5,3480,12164
375000,4,2.5,2800,5000
902000,3,2.75,3240,7200
269500,2,1.5,1480,7276
570000,3,1,1700,4750
359950,2,1,1240,7590
1.45E+06,4,3.5,3720,8301
615000,3,2.5,1910,3427
250000,4,2,2120,8701
530000,4,2.5,3020,6788
474950,3,2,2250,222156
490000,4,2,1650,6480
210000,2,1.5,880,1157
265500,3,1,1860,9225
1.46E+06,5,3.25,3840,4800
310000,4,2.25,2192,12128
324500,3,2.5,1590,4108
599000,4,4.75,3700,11000
525000,4,2.5,3670,9958
400000,3,1,1630,10304
887500,3,3,4230,54977
344000,2,1,1060,3325
525000,3,2.5,2700,7434
385000,3,2.25,2110,8000
820000,4,2.5,3720,8633
1.31E+06,4,3.5,3440,5000
549000,4,2.25,2420,59800
180000,3,1,1090,6771
589000,4,2.5,2910,5776
350000,3,1,1050,5518
197400,3,2,1610,7575
267000,3,2.5,1760,6477
480000,3,1.5,1540,20281
650000,4,2.5,2580,9450
600000,2,1,1370,5000
490000,2,1.75,1440,6265
225000,3,1,1410,7700
640000,3,2.25,1980,10115
710000,3,3.5,2440,3427
325000,3,2,1350,11805
595000,3,3.25,3130,28001
128750,3,1,880,7004
465000,3,2.25,1920,7300
710000,4,1.75,2700,7625
605000,4,2.75,1670,6000
994000,4,2.5,3470,20445
489950,3,2.25,1820,7326
365000,3,1.5,1310,8160
359950,3,2,1790,7212
495000,4,2.5,2460,4774
255000,3,1.5,1060,9039
330000,3,1.75,1340,10276
450000,3,1.75,1480,8394
655000,4,2.5,3500,11306
485000,4,2.75,2910,16362
375000,4,1.75,1940,15909
570000,4,2.5,2280,4534
350000,3,2.25,1190,1022
550000,3,1,1260,6000
513000,5,2,2270,8652
450000,4,2.25,1990,7320
432500,4,1.75,1500,1856
432000,5,2.75,2060,329903
480000,3,2.25,1950,8892
402200,3,1.75,1790,6980
650000,3,1,1520,10227
1.20E+06,4,2.5,3240,13044
312000,3,2,2440,13250
610000,4,2,2220,5821
823000,5,1.75,2640,7722
471000,4,1.75,1450,3750
481015,3,2.25,1550,5511
1.96E+06,5,4.5,6200,23373
624000,4,3.25,2810,11250
480000,4,2.5,2080,7966
815000,3,1.5,1370,8671
1.65E+06,4,2.25,2920,20400
180000,3,1,1000,18513
156601,2,1.75,1210,9750
374950,4,2.5,2790,4650
368000,2,1.5,1660,4680
550000,3,2,1650,3952
198000,3,1.75,1300,6318
345000,3,1.75,1090,7200
1.71E+06,5,2.5,2660,6572
185900,3,1,940,10890
950000,3,2.75,2750,18029
995000,4,4.5,3850,13551
345000,2,1,860,8250
741000,4,2.75,2070,10125
737000,2,2.25,2290,9772
668750,4,2.5,2340,6420
575000,3,1.75,2680,8625
280000,4,2,1710,5440
583000,3,1.5,1800,10050
196000,3,2.25,1510,9600
349950,3,2.5,1700,7496
429000,4,1,1350,3333
270000,5,2.5,2140,10320
385000,6,4,2700,7416
535000,1,1,920,5000
352500,3,1.75,1500,10269
624000,3,1.75,1510,5200
215000,5,1.5,1980,7958
870000,4,3,4500,21780
440000,4,2.5,3220,8256
518000,2,1.5,1140,1149
259500,3,2.25,1490,7589
795127,4,3.25,4360,91158
290000,3,1,960,9000
385000,4,3,2253,7700
259950,2,1,770,6542
330000,2,2.5,1310,2915
280000,3,1,980,7480
595000,4,2.5,1820,20011
925900,4,3.75,3980,7828
499000,3,2.25,3010,9600
325000,4,2.5,1830,7762
895000,5,2.5,2550,20875
162248,2,1,800,8960
1.07E+06,3,2.25,2890,21480
430000,3,1.5,1810,5080
615500,3,1.5,1810,5080
260000,3,1,940,5650
295000,4,2,1810,42981
1.19E+06,3,1.75,2550,6117
749950,4,2.5,2370,2971
175000,6,1,1370,5080
415000,6,1,1370,5080
190000,3,1,1200,8316
625000,3,1.75,2100,3264
420000,3,2.25,2020,21010
339900,4,1.5,1570,9210
160000,2,1,1140,23030
353000,4,2.5,1830,5331
390000,3,2,1010,14183
675000,4,2.5,1770,9858
400000,3,2.5,2120,3757
1.34E+06,4,3.5,3190,5040
1.65E+06,4,2.5,2780,11904
1.00E+06,5,3,3350,9450
850000,5,3.5,3450,28324
275000,3,1.5,1060,6954
450000,3,2.5,1670,2589
305000,4,1.75,2251,12731
643002,3,2.5,1770,3744
468000,2,1.75,1510,4500
324950,4,2.5,1770,5000
290000,3,2,1260,7346
488500,3,2,1710,10959
367950,3,1.75,2290,8234
285000,2,1,790,6555
417000,3,2.75,1820,52889
1.12E+06,4,2.5,3180,31931
1.55E+06,4,4,5280,17677
604000,3,2.5,3240,33151
380000,3,2.5,2390,8102
336500,4,2.5,2500,5264
685000,4,2,2290,6000
4.21E+06,5,6,7440,21540
670000,3,1,1600,16868
524000,2,1,1120,2000
172000,3,1,1340,10260
680000,6,2,1670,3000
549900,4,3,2830,213879
357000,4,2.75,2700,49428
107000,3,1.5,910,5120
232900,3,1.5,910,5120
800000,4,3.5,2370,3302
248500,2,1.5,880,1498
670000,3,2.5,2050,6420
207000,3,1.75,1180,21275
164000,3,1,1070,8250
570500,2,1,1380,1800
599990,3,2.25,2680,9162
395000,5,1.75,2100,9599
979500,4,3.75,4133,361548
207000,3,1,920,5546
237000,3,1,920,5546
650100,2,1,1750,60872
385000,4,2.5,1950,7350
335000,2,1.75,1660,11437
347000,4,1.5,2670,10026
204000,3,1,980,8000
615000,4,2.25,1780,10260
943500,3,2.25,2370,10890
560000,3,2,1640,7333
547500,4,2.5,2610,7254
359500,4,1.75,2030,7210
660000,3,2.5,2590,35640
258000,3,1.75,1620,7540
355000,3,1.75,2040,22693
253500,2,1,810,4800
422500,3,1,1270,8920
239000,2,2,1470,2052
628000,3,2.25,1720,8521
352000,2,2.5,1320,1957
311600,3,2.25,1358,1196
235000,4,1.5,2070,7245
870000,5,2.25,2910,9525
190848,4,1.5,1370,7904
570000,4,1.75,2340,5080
661254,4,4,2290,6250
575000,4,2,1650,5000
230000,2,0.75,650,5360
680000,3,2.25,2300,9914
148000,1,1,620,8261
244900,1,1,620,8261
214950,3,1,1400,6600
580000,3,1.5,1800,6250
263000,3,1.5,1300,7885
317000,5,2.5,2360,11375
302000,4,3,3320,13500
899000,3,1,1480,6978
1.29E+06,3,2.5,2190,11394
710000,3,3.25,3740,136915
230000,3,1,1360,9310
430000,3,1,1210,5200
1.17E+06,5,4.25,4610,13252
397000,3,1,860,6380
595000,3,2.5,2250,8300
485000,3,1.75,2030,10089
755000,5,2.5,3260,24300
185000,3,1,1840,8100
340000,3,1,1840,8100
236000,4,2.75,2000,5827
550000,4,2.5,2810,7549
680000,3,2,1780,5720
630000,4,2.5,2540,8706
560000,3,2,2340,3477
385000,3,2,1480,6600
280000,3,2.25,1358,1141
225000,3,2.5,1750,7490
610000,4,1.75,1830,29110
592500,3,2,1170,6750
750000,4,2.75,3170,7634
164000,4,1,1530,4875
320000,2,1,1100,8281
544000,4,2.5,2030,3974
344950,3,1.75,1870,7500
539500,3,2.5,3080,12476
420000,4,1.75,2480,60548
305000,2,1,910,22725
229000,2,1,810,5100
1.07E+06,5,3.5,3990,9938
397500,3,2.25,1430,1383
540000,4,2,2190,8402
650000,4,2.5,2290,10186
1.90E+06,6,4,3020,13237
649000,2,1.75,2260,280962
287500,5,2,2020,67953
815000,4,2.75,2620,4743
795000,2,2.5,2830,8630
502775,3,1.75,1700,9840
222900,2,1,1110,6411
399950,4,3,2150,64694
728000,4,2.5,2650,13684
850000,5,3.5,3870,65556
525000,4,2.75,2530,17856
257000,3,1,1450,7850
433500,3,2.5,2200,3360
314950,4,1.75,1890,9623
500000,3,1.75,1530,14633
300000,3,1.5,1590,8911
645000,4,2.5,2690,18653
222500,3,1,990,10125
275000,3,1.75,1300,8099
498000,3,1.5,1720,6570
800000,3,1.75,2080,75794
297000,3,2.5,1840,8234
625000,5,3.5,4010,6000
770000,4,2.5,3560,6187
517000,3,2.25,1640,4635
238000,1,1,530,6350
234550,3,1,1990,15375
230500,3,2.25,1690,7245
585000,5,2.5,2670,16777
733000,4,1.75,1930,3876
357950,2,1,810,3880
530000,3,1.75,1550,3680
377500,4,2.5,2640,10720
475000,4,2.5,2320,10046
399000,3,1.75,2170,73616
660000,3,2,2080,5750
400000,5,2.25,2070,10488
440000,2,1,800,4850
366400,4,2.25,2040,14383
627250,4,2.5,2830,10677
375950,3,1.75,1480,7560
162000,3,2.25,1810,6750
780000,3,2.75,1970,2600
705000,4,2.5,2650,4316
450000,4,2.5,2820,15233
311000,3,2.75,1400,7880
485000,3,2.5,1580,6065
485000,3,2.5,1800,11034
725000,5,3.75,3360,6000
185000,3,1,1510,17040
1.89E+06,4,4.25,4285,9345
260000,3,2.25,1610,7423
356000,4,2.5,2470,5074
225205,3,1,1200,7220
445000,3,1,1260,8910
356000,2,1,920,4095
760250,5,2.75,2540,8250
572000,2,2,1870,5143
970000,3,2.25,3060,9950
348450,4,2.5,1950,8628
535500,3,1.5,1730,40250
710000,5,2.5,2570,9600
745000,3,1.75,1490,9800
355000,4,2.5,2040,8265
333000,4,2.5,2690,5505
282000,3,2.5,1610,6000
840500,3,2,2520,5400
432000,3,1.75,1550,8134
625000,3,1,1800,4800
209977,3,1,1170,6134
174000,2,1,900,13531
740000,4,2,2800,8540
518000,3,1.75,1830,4500
539000,3,1.75,1380,3225
575000,3,2.75,1990,9600
530000,2,1.75,1170,976
242025,4,1.75,1400,54014
1.03E+06,4,2.5,2620,11200
230000,3,1,880,7500
350000,4,2.5,2260,7500
595000,3,1,1300,11520
440000,3,1.75,1450,6829
550000,3,1,1110,6000
940000,4,2.25,1890,5940
375000,3,1.5,1100,1751
567500,2,1.5,1350,4592
735000,3,2.5,3020,50800
114000,2,1,730,5200
608000,2,1,1390,3600
442500,3,1.5,2710,47419
381800,4,2,1530,5250
330000,3,2,2170,3978
90000,2,1,790,2640
312000,2,1.75,1160,8625
339000,3,1,1080,8100
313000,3,1.75,2190,8000
618080,3,2.5,2030,6500
325000,3,2.25,2480,8755
242000,4,1,2240,7620
364000,2,1.5,1650,7311
545000,3,1.75,1700,5750
445000,3,2.5,2790,16173
1.09E+06,4,2.75,3010,10830
660000,4,2.5,2550,10000
845000,4,2.5,2880,35610
417000,4,2,2090,4000
213800,2,1,740,5200
400000,2,1.75,960,6200
759950,4,3.5,2100,7560
990000,4,2.5,2540,5930
710000,3,1.75,1650,10250
315000,1,0.75,770,4600
515000,4,2.5,2280,14810
638000,3,2,1660,3729
370000,4,2,2020,8100
184000,3,1,970,14850
583800,3,2.5,2480,6600
309500,3,1,1250,7320
1.96E+06,4,4,4430,31353
299000,1,1,740,5000
215000,2,1,710,7200
410000,4,2,1970,10500
478000,2,1,820,6000
431000,2,1,1000,6500
635000,4,2.5,3080,35430
648000,5,2.25,2410,12000
640000,3,2.5,2370,11172
932808,5,4.5,4690,6705
835000,2,2,2280,6815
469775,2,1.75,1530,7020
587000,5,3.5,3610,52595
677915,3,2,1740,3600
1.08E+06,4,3,3600,9200
671000,4,3,3130,5700
695000,5,3.25,3940,9780
205000,4,2,2200,13320
350000,4,1,1510,7200
360000,3,1.75,1560,7930
313999,4,2.25,1870,4198
300000,3,2.25,2070,7225
452000,2,1.75,1660,11747
495500,3,2.5,2010,57934
288000,3,1,1410,40500
227490,3,1.75,1820,7194
470950,3,2.5,2560,16420
735000,4,2.75,2450,4187
730000,7,2.75,3110,4400
412000,3,2.5,2210,7000
589500,4,2.5,2630,6326
291000,7,1,2350,8636
1.30E+06,5,3.75,4450,7680
190000,3,1,1200,10458
456200,2,1.75,1210,7733
225000,3,1,1290,8470
2.00E+06,3,2.5,3490,21064
740000,4,2.5,3360,15091
467000,3,1.75,2660,5511
385000,2,1,770,7554
670000,3,2.5,1800,4763
500000,4,2.5,2900,5760
352450,3,2,1430,6000
669888,4,2.75,2550,7591
405000,3,2.75,1310,7300
518000,3,1.5,1430,8000
280000,4,1,1880,6288
435000,3,2.5,1600,2375
314950,3,2,1760,9732
209900,2,2,1180,3003
630000,4,2.5,2330,31705
442000,4,1.5,1960,12688
340000,4,1,1140,13440
230000,3,1.75,1400,6956
495200,5,2.25,2710,22120
900000,4,2.5,3510,6745
265000,2,1,910,4600
489500,3,1.75,2090,65558
335000,3,2,1410,44866
585000,3,3.25,3050,12700
800000,4,2.25,2010,7200
379500,4,2.25,2120,53578
475000,3,1,1270,8000
520000,3,2,1670,8800
515000,4,2.5,1800,4338
577500,2,1,1640,5515
269900,3,2.25,1740,9672
329000,3,1,1600,5952
458500,3,1.5,1280,1920
890000,4,2,1480,11171
361500,4,2.5,1980,7334
2.54E+06,5,3.25,3730,10626
325000,2,1,900,8374
1.85E+06,4,3.25,3480,6000
945000,4,2,2840,13367
370000,3,2.5,2490,4244
320000,0,2.5,1490,7111
450000,2,2,1510,4908
800000,4,2.5,2900,18303
676000,3,2.5,2240,3825
1.27E+06,4,1.75,2040,5000
290000,3,1.75,1460,7980
158000,3,1.5,990,8925
379950,4,1.75,1970,9389
583000,4,2.5,2660,4000
150000,2,1,870,5700
261500,3,2.5,1740,6992
278000,4,2.5,2290,3777
555000,4,2.75,2170,7140
355000,3,1.75,2040,8173
375000,4,1.5,1770,6650
227000,3,1.75,2380,12681
335000,4,2,2030,103672
680000,3,2.25,2270,23900
686500,2,1.75,1390,5025
410000,3,1.75,1530,26642
425000,2,1,1430,13300
562500,3,2.5,2030,7549
345000,4,2.5,2390,6976
627500,4,2.5,2540,11500
355000,3,1,1890,36300
335000,3,2.25,1870,5876
350000,4,3,1780,4228
590000,3,1,1610,58370
252000,3,2,1420,6788
1.30E+06,5,4,4440,9270
705000,4,2,1820,5001
498000,3,2,1620,8400
312500,2,1,870,7227
260000,4,1.75,1830,5375
209950,3,1.5,2290,9600
610000,3,1.75,1110,10402
500000,4,1,1440,7100
850000,3,3.5,3070,7050
689000,4,2.5,2440,11700
470000,4,2,2410,4680
640000,3,3,2270,5175
290000,4,1.75,2340,7200
258500,3,2.5,1800,9000
1.10E+06,4,3.5,2210,7597
420000,3,1.75,1820,22320
230000,3,1,1190,9083
252000,3,1.5,1400,6865
515000,3,2.5,2600,4506
425000,2,1,910,4635
575000,3,2.5,1760,2320
390000,2,1,860,5160
561500,4,2.25,2310,9800
1.35E+06,4,1.75,2000,3728
835000,5,2.75,2460,7830
245000,2,1,1020,15000
475200,3,2.5,1670,3980
425000,2,1,790,5024
218000,2,1.5,2010,7755
600000,4,2.5,2600,6536
545000,4,2.25,1890,7210
2.41E+06,5,2.5,4600,23250
460000,5,3,2008,5050
425000,2,1,880,6413
455000,3,1.75,1700,8360
313100,3,2,1730,12821
780000,4,3.5,3910,59863
345500,4,2.5,2160,9682
243000,3,1.75,1200,8034
670000,5,3.5,3860,9600
325000,3,1.5,1320,7560
281000,2,1,1280,12500
130000,3,1,1100,5100
340000,3,2.5,2170,9798
485000,4,2.75,2720,51396
642860,4,2.75,2520,6398
747000,3,1.75,2560,4800
559950,4,2.5,2650,7200
577288,4,2.75,2870,7200
575000,2,1,1230,2726
287000,3,1,1450,6000
1.15E+06,4,3.75,3180,9889
335000,2,1,1800,8900
375000,4,2.25,2020,12500
325000,2,1,620,14823
530000,3,2.25,2190,220414
287000,4,2.25,1980,7081
320000,5,3,2970,7000
425000,4,2.5,2270,4400
550000,3,1,1630,6009
135000,3,1,1520,8450
695000,3,1.75,2080,5687
975000,5,2.5,3020,9648
210000,4,1.75,2180,28710
518000,4,1.75,1780,8768
335500,3,1,1370,6780
750000,4,3.5,3050,7020
515000,3,1.75,1490,12000
344500,4,2.75,1800,5453
470000,3,1.5,1760,6723
606150,4,1.75,1770,9848
292000,4,2.75,2910,7712
450000,3,2.5,2880,426452
429000,3,1.75,2520,5043
765000,4,2.5,3190,38119
425000,2,1,540,2500
505000,4,2.5,3170,5340
544950,3,1.75,1830,7371
382000,3,2,1360,4840
475000,3,1.75,1870,25157
355000,3,1.5,1370,4790
410000,4,2.5,1700,9000
450000,4,2,1960,5008
565000,7,4.5,4140,9066
529100,2,1,1290,6528
452500,4,2.5,2460,6454
245000,4,2,1580,8000
415000,1,1,700,2550
610000,4,2.5,2410,15899
363500,4,1.75,2180,9702
510000,3,2.75,1950,12630
650000,4,2.5,2630,28298
290000,4,2.5,2050,9015
170000,3,1,790,6750
510000,2,1,1070,5280
2.28E+06,7,8,13540,307752
316000,4,2.5,2320,7379
690000,4,2.5,2670,13463
199950,2,1,700,5200
207000,3,1,860,7740
449950,4,2.25,3490,8400
361550,3,1.75,1160,257875
824000,4,3.5,3650,57538
537000,3,1.75,1550,10050
838400,4,2.5,2620,9525
225000,2,1,720,4758
329900,3,2,1380,5198
282500,4,1,1170,34925
229950,3,1.75,1170,11960
500000,2,1,1630,12059
495000,3,1.75,1890,6557
149500,3,1,1010,9450
726000,3,2.5,2040,10033
899000,4,2.5,4080,10295
317000,3,1,1270,8925
395000,1,1,790,3000
360000,4,3,2580,6740
570000,4,2.5,2290,6738
320000,4,2.5,3490,5000
320000,3,1.75,1510,30185
268000,5,2.5,2400,4564
191000,2,1,900,3400
400000,2,1,1270,7440
515000,2,1,1050,5000
610000,4,2.5,2950,9010
538000,2,1.75,1850,3060
432000,3,2.5,1970,4036
